instance,iterations,success
ruf75-320-134.cnf,278,True
ruf75-320-134.cnf,3188,True
ruf75-320-134.cnf,1663,True
ruf75-320-134.cnf,2290,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,461,True
ruf75-320-134.cnf,127,True
ruf75-320-134.cnf,132,True
ruf75-320-134.cnf,150,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,895,True
ruf75-320-134.cnf,834,True
ruf75-320-134.cnf,1457,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,4166,True
ruf75-320-134.cnf,2900,True
ruf75-320-134.cnf,1411,True
ruf75-320-134.cnf,1670,True
ruf75-320-134.cnf,2160,True
ruf75-320-134.cnf,3586,True
ruf75-320-134.cnf,714,True
ruf75-320-134.cnf,1603,True
ruf75-320-134.cnf,558,True
ruf75-320-134.cnf,413,True
ruf75-320-134.cnf,2505,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2428,True
ruf75-320-134.cnf,1083,True
ruf75-320-134.cnf,1082,True
ruf75-320-134.cnf,331,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1299,True
ruf75-320-134.cnf,2356,True
ruf75-320-134.cnf,1386,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2249,True
ruf75-320-134.cnf,2749,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,3958,True
ruf75-320-134.cnf,4493,True
ruf75-320-134.cnf,1445,True
ruf75-320-134.cnf,1161,True
ruf75-320-134.cnf,203,True
ruf75-320-134.cnf,1129,True
ruf75-320-134.cnf,1685,True
ruf75-320-134.cnf,4251,True
ruf75-320-134.cnf,1363,True
ruf75-320-134.cnf,1136,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1076,True
ruf75-320-134.cnf,128,True
ruf75-320-134.cnf,3065,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,3076,True
ruf75-320-134.cnf,4421,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2267,True
ruf75-320-134.cnf,1840,True
ruf75-320-134.cnf,486,True
ruf75-320-134.cnf,213,True
ruf75-320-134.cnf,379,True
ruf75-320-134.cnf,557,True
ruf75-320-134.cnf,2505,True
ruf75-320-134.cnf,80,True
ruf75-320-134.cnf,731,True
ruf75-320-134.cnf,1687,True
ruf75-320-134.cnf,3944,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,474,True
ruf75-320-134.cnf,4319,True
ruf75-320-134.cnf,544,True
ruf75-320-134.cnf,1058,True
ruf75-320-134.cnf,1404,True
ruf75-320-134.cnf,3079,True
ruf75-320-134.cnf,1136,True
ruf75-320-134.cnf,2613,True
ruf75-320-134.cnf,2754,True
ruf75-320-134.cnf,500,True
ruf75-320-134.cnf,117,True
ruf75-320-134.cnf,1707,True
ruf75-320-134.cnf,1765,True
ruf75-320-134.cnf,3654,True
ruf75-320-134.cnf,2468,True
ruf75-320-134.cnf,270,True
ruf75-320-134.cnf,2182,True
ruf75-320-134.cnf,2822,True
ruf75-320-134.cnf,786,True
ruf75-320-134.cnf,296,True
ruf75-320-134.cnf,2469,True
ruf75-320-134.cnf,1715,True
ruf75-320-134.cnf,1554,True
ruf75-320-134.cnf,1432,True
ruf75-320-134.cnf,1891,True
ruf75-320-134.cnf,584,True
ruf75-320-134.cnf,113,True
ruf75-320-134.cnf,684,True
ruf75-320-134.cnf,4729,True
ruf75-320-134.cnf,3906,True
ruf75-320-134.cnf,3879,True
ruf75-320-134.cnf,1259,True
ruf75-320-134.cnf,1435,True
ruf75-320-134.cnf,2377,True
ruf75-320-134.cnf,921,True
ruf75-320-134.cnf,1733,True
ruf75-320-134.cnf,801,True
ruf75-320-134.cnf,844,True
ruf75-320-134.cnf,1427,True
ruf75-320-134.cnf,3368,True
ruf75-320-134.cnf,2177,True
ruf75-320-134.cnf,117,True
ruf75-320-134.cnf,253,True
ruf75-320-134.cnf,180,True
ruf75-320-134.cnf,133,True
ruf75-320-134.cnf,4375,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,1144,True
ruf75-320-134.cnf,4594,True
ruf75-320-134.cnf,4561,True
ruf75-320-134.cnf,1273,True
ruf75-320-134.cnf,4685,True
ruf75-320-134.cnf,2298,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,2306,True
ruf75-320-134.cnf,2333,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,118,True
ruf75-320-134.cnf,2767,True
ruf75-320-134.cnf,746,True
ruf75-320-134.cnf,2351,True
ruf75-320-134.cnf,450,True
ruf75-320-134.cnf,1738,True
ruf75-320-134.cnf,1588,True
ruf75-320-134.cnf,2565,True
ruf75-320-134.cnf,1377,True
ruf75-320-134.cnf,4264,True
ruf75-320-134.cnf,698,True
ruf75-320-134.cnf,3627,True
ruf75-320-134.cnf,3274,True
ruf75-320-134.cnf,4568,True
ruf75-320-134.cnf,1519,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,4137,True
ruf75-320-134.cnf,482,True
ruf75-320-134.cnf,1329,True
ruf75-320-134.cnf,725,True
ruf75-320-134.cnf,250,True
ruf75-320-134.cnf,4337,True
ruf75-320-134.cnf,276,True
ruf75-320-134.cnf,1219,True
ruf75-320-134.cnf,579,True
ruf75-320-134.cnf,5000,False
ruf75-320-134.cnf,4335,True
ruf75-320-134.cnf,3302,True
ruf75-320-134.cnf,641,True
ruf75-320-134.cnf,2092,True
ruf75-320-134.cnf,2487,True
ruf75-320-134.cnf,1422,True
ruf75-320-134.cnf,179,True
ruf75-320-134.cnf,704,True
ruf75-320-134.cnf,115,True
ruf75-320-134.cnf,4281,True
ruf75-320-134.cnf,129,True
